titulo,descripcion,tipo,carrera,anio,ramo,tags,archivoUrl,rutaCarpeta
Resumen Acto Juridico Victor Vial,,pdf,,,,,https://drive.google.com/file/d/1Z_cv5F6C2AJ3rvnlnLV3H1vInn9auE02/view?usp=drivesdk,General/CIVIL/Manuales
"Fueyo Laneri, Fernando - Contratos Preparatorios Tomo V - Los contratos en particular y las demás fuentes de las obligaciones",,pdf,,,,,https://drive.google.com/file/d/1aFrJAgbgGp5X8ysZ0KsBtzsqVifaA85n/view?usp=drivesdk,General/CIVIL/Manuales
Ruz Obligaciones,,pdf,,,,,https://drive.google.com/file/d/1nKwhaYUCHdRW4N6DvO2hUKvqONgw5El9/view?usp=drivesdk,General/CIVIL/Manuales
Fuente de las Obligaciones Tomo I Meza Barros,,pdf,,,,,https://drive.google.com/file/d/1xPAP0NY9GKTGR-m10l9_uZk78cKYoKsA/view?usp=drivesdk,General/CIVIL/Manuales
._Apuntes Derecho Sucesorio Jose Miguel Lecaros,,pdf,,,,,https://drive.google.com/file/d/14jlrRLGpvtLvXe1Th3Po2GjUZMbextVQ/view?usp=drivesdk,General/CIVIL/Manuales
._Daniel Peñailillo - Obligaciones,,pdf,,,,,https://drive.google.com/file/d/17bpMUpryqG6u_Z9g3Qcd3tMyDmSl8ZIU/view?usp=drivesdk,General/CIVIL/Manuales
._Alessandri-Rodriguez-Arturo-Teoria-de-Las-Obligaciones,,pdf,,,,,https://drive.google.com/file/d/1G4o6MrE6wq6mOEqoTGSlXzcXUqjGoJdu/view?usp=drivesdk,General/CIVIL/Manuales
._Resumen Acto Juridico Victor Vial,,pdf,,,,,https://drive.google.com/file/d/1GfJtaSWnKnfU4wAG22vtMXmZUZt7z88k/view?usp=drivesdk,General/CIVIL/Manuales
._Ruz Obligaciones,,pdf,,,,,https://drive.google.com/file/d/1Hg-o-iR8jbXiLVAf7GxbrRFTWHAw0oAZ/view?usp=drivesdk,General/CIVIL/Manuales
._Ducci. Derecho Civil Parte General,,pdf,,,,,https://drive.google.com/file/d/1Iy6wEEzRLaD5qkpPqb76ERcjnRAXcoy3/view?usp=drivesdk,General/CIVIL/Manuales
._SOMARRIVA_UNDURRAGA - LAS_OBLIGACIONES_Y_LOS_CONTRATOS_ANTE_LA_JURISPRUDENCIA,,pdf,,,,,https://drive.google.com/file/d/1MJvyisrEuuNfA46_kkhRTTtqxwKT5GyB/view?usp=drivesdk,General/CIVIL/Manuales
"._Fueyo Laneri, Fernando - Contratos Preparatorios Tomo V - Los contratos en particular y las demás fuentes de las obligaciones",,pdf,,,,,https://drive.google.com/file/d/1Pv4uC4voZ-mXgdVIg6gRu1DFoI3tmLdJ/view?usp=drivesdk,General/CIVIL/Manuales
Alessandri-Rodriguez-Arturo-Teoria-de-Las-Obligaciones,,pdf,,,,,https://drive.google.com/file/d/1QuaaZO6uyn09xHJZgVXXNiTHk6P1OOk1/view?usp=drivesdk,General/CIVIL/Manuales
._Resumen Civil - Lyon,,docx,,,,,https://docs.google.com/document/d/1VMyv5xB2QzCLGxIuF6lJBMinGe2Edxar/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/Manuales
._ABELIUK-Obligaciones-Tomo-I,,pdf,,,,,https://drive.google.com/file/d/1Wu0GwQqCpqVESN5FyW04yTvBiDXtdzi_/view?usp=drivesdk,General/CIVIL/Manuales
Daniel Peñailillo - Obligaciones,,pdf,,,,,https://drive.google.com/file/d/1YCjIUAkF3nZj1gyYfAkZAJJj54x6wgpJ/view?usp=drivesdk,General/CIVIL/Manuales
"._SOMARRIVA, Alessandri, Vodanovic - tratado de derecho civil-PARTE PRELIMINAR",,pdf,,,,,https://drive.google.com/file/d/1YvcPkaUDF6xICwiKxrDYpuYRQHomZTai/view?usp=drivesdk,General/CIVIL/Manuales
._Teoría General del Acto Jurídico Victor Vial,,pdf,,,,,https://drive.google.com/file/d/1ZotD80odNTD2V-lgaR6gumQu2uQ1iAmc/view?usp=drivesdk,General/CIVIL/Manuales
._López Santa María. Los Contratos,,pdf,,,,,https://drive.google.com/file/d/1aOOIR2Du-6ISewTrjgIzzn8eKh_IRrpC/view?usp=drivesdk,General/CIVIL/Manuales
ABELIUK-Obligaciones-Tomo-I,,pdf,,,,,https://drive.google.com/file/d/1i1hbCrNa2wi8fa0sG1FEw9CZs8Rx8Eya/view?usp=drivesdk,General/CIVIL/Manuales
._Fuente de las Obligaciones Tomo I Meza Barros,,pdf,,,,,https://drive.google.com/file/d/1lFcBo2RRP-igcIYcMMc9OL3A3OKxHNWr/view?usp=drivesdk,General/CIVIL/Manuales
Ducci. Derecho Civil Parte General,,pdf,,,,,https://drive.google.com/file/d/1qT2Kq9qLEhz9xsdKSdQEpQ5qyVKEZ6Rm/view?usp=drivesdk,General/CIVIL/Manuales
Apuntes Derecho Sucesorio Jose Miguel Lecaros,,pdf,,,,,https://drive.google.com/file/d/1qygD_DbKM6vpCcxqf4rPB-WHIRcwEdOF/view?usp=drivesdk,General/CIVIL/Manuales
LUCIA MARTINEZ - CIVIL I UGARTES,,pdf,,,,,https://drive.google.com/file/d/13Wp_xJorCkgu7Q_Sf6IMe4gzIFOLYDzp/view?usp=drivesdk,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
"JJ, Jorge Ugarte (Teoría del acto y teoría_ANTONIA CARRIZO",,pdf,,,,,https://drive.google.com/file/d/16K5cYGJWL5RKrNkV-Eecf2ZKSI6mIxx_/view?usp=drivesdk,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
Teoría del Acto Jurídico y de la Ley - Ugar_RATKO YEZ,,docx,,,,,https://docs.google.com/document/d/17KZPlx_QSn5kt2fJi2emjJAWJPyXT5Mi/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
CIVIL I BASTIÁN MEDINA(1),,docx,,,,,https://docs.google.com/document/d/1ENd5QKU-hdBQ5Vl8pq4KnmZQVQ7KGX57/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
Teoría de la Ley y el Acto Jurídico 2023 ,,docx,,,,,https://docs.google.com/document/d/1JVZpSWCJIja84DD-Cr-wFeRM7b_v3a_0/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
Teoría del Acto Jurídico y de la Ley - Ugar_RATKO YEZ - Copia,,docx,,,,,https://docs.google.com/document/d/1KFz-KW4z3maeH1sMASMU8sRdc7O2VpNa/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
CIVIL PAULI FIGUEROA,,docx,,,,,https://docs.google.com/document/d/1aFLAyDmUjUxPURa46Rs01QyzHMdv9AkO/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
CIVIL I UGARTE - apuntes,,docx,,,,,https://docs.google.com/document/d/1argHggkhEooBqONyHaSKIrz5LhSFRzp-/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
Apuntes Teoría del Acto Jurídico y Teoría de la Ley Prof. Ugartes (Completo) (1),,pdf,,,,,https://drive.google.com/file/d/1oELDydUpgXy7-21rHSWH81h2VPYEpg6P/view?usp=drivesdk,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
CIVIL LUAN GUTIERREZ,,docx,,,,,https://docs.google.com/document/d/1pKXLS7mFa3Xl_Lw4MG5o8T0HuzOgXWVW/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/UGARTE-UGARTE/1) Acto jurídico- Teoría de la Ley
LUCIA MARTINEZ - CIVIL II UGARTES,,pdf,,,,,https://drive.google.com/file/d/1Qs6XJ09V7ZRnaK_h-JwwmwZCJ3m3pmyP/view?usp=drivesdk,General/CIVIL/UGARTE-UGARTE/2) Personas y Bienes
._5) Fuentes II,,,,,,,https://drive.google.com/file/d/1-E3yGS54TB7VK9C8uul6cW4ONVoeMWQK/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA
._4) Fuentes I,,,,,,,https://drive.google.com/file/d/16LchgTluH9OhMcJXqBehQ0DObkDqX6W_/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA
._1) Acto Jurídico - Teoría de la Ley,,,,,,,https://drive.google.com/file/d/1BWV02mTKVL6Og4prYPqMnl2YLtS80hqV/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA
._7) Sucesorio,,,,,,,https://drive.google.com/file/d/1Wp7AuBk_E-ONpX7VWGHUpM3e_yI5211K/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA
._3) Obligaciones,,,,,,,https://drive.google.com/file/d/1frjx9YXW7U05YefGnp_HOB4KX3_s_jsZ/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA
._2) Personas y Bienes,,,,,,,https://drive.google.com/file/d/1kAoq92E3xun9-hHgw4t8WKUhC-CSe2Yt/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA
._6) Familia_,,,,,,,https://drive.google.com/file/d/1qewXwssa0VwQVwpyiKsTTPcks6ccaQJk/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA
2021 Civil II - Villaseca _ Tere Croquevielle,,docx,,,,,https://docs.google.com/document/d/1EWVm58X2WrfukqI0wc9Bri_uv8RzMy1n/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/PELLEGRINI - VILLASECA/2) Personas y Bienes
._2021 Civil II - Villaseca _ Tere Croquevielle,,docx,,,,,https://docs.google.com/document/d/1P4YfXrQXICfcrGhK5kp6aIIfpAbFFVNw/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/PELLEGRINI - VILLASECA/2) Personas y Bienes
._2021 Civil II - Pellegrini  _ Tere Croquevielle,,docx,,,,,https://docs.google.com/document/d/1kPyVyIsEuYMt6Jg27m3QxMX82I53lHYY/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/PELLEGRINI - VILLASECA/2) Personas y Bienes
2021 Civil II - Pellegrini  _ Tere Croquevielle,,docx,,,,,https://docs.google.com/document/d/1vKyRrfX9MxFUvVl8hlavflSzc_5rSk6m/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/PELLEGRINI - VILLASECA/2) Personas y Bienes
._TABLAS DE RESUMEN MATERIA OBLIGACIONES,,pdf,,,,,https://drive.google.com/file/d/1JueW9fSKmBMrtN1avZ0RoIbDHohJ5750/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/3) Obligaciones
MODOS DE EXTINGUIR LAS OBLIGACIONES final (times),,pdf,,,,,https://drive.google.com/file/d/1LN30mITQEeZM6HOgM6u048S5-eHQZVxP/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/3) Obligaciones
._2021 Obligaciones - Florencia Salah,,pdf,,,,,https://drive.google.com/file/d/1MNgdd83V-AH83-_IEm2JHDbNRAqJDFgu/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/3) Obligaciones
2021 Obligaciones - Florencia Salah,,pdf,,,,,https://drive.google.com/file/d/1VK_eCNYm9zCSUI-npcYHzDzgmGhWOreh/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/3) Obligaciones
TABLAS DE RESUMEN MATERIA OBLIGACIONES,,pdf,,,,,https://drive.google.com/file/d/1pcQY8RISR7CSn0Mzz7Uc78VA40c00HyT/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/3) Obligaciones
._MODOS DE EXTINGUIR LAS OBLIGACIONES final (times),,pdf,,,,,https://drive.google.com/file/d/1vxH8FwaUkO4Bji7I39-So7gXckaEiuVF/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/3) Obligaciones
._2021 CIVIL I  definitivo._ Florencia Cadile pdf,,pdf,,,,,https://drive.google.com/file/d/13cY4EknXbZ52aitf_doyE6f-zVrN06Nt/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/1) Acto Jurídico - Teoría de la Ley
2021 CIVIL I  definitivo._ Florencia Cadile pdf,,pdf,,,,,https://drive.google.com/file/d/1PGHWcO7UYNbUJuX1LhKDegi3b9Z5W2B5/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/1) Acto Jurídico - Teoría de la Ley
._2022 Fuente de las obligaciones I._ Flo Salah y varios alumnospdf,,pdf,,,,,https://drive.google.com/file/d/1XmRufj_KQiu3lEshA2PqNj7v4lMFm3Nl/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/4) Fuentes I
2022 Fuente de las obligaciones I._ Flo Salah y varios alumnospdf,,pdf,,,,,https://drive.google.com/file/d/1pWmNwEgHLQHECaWmqwYR0Sx7jBRbSrAq/view?usp=drivesdk,General/CIVIL/PELLEGRINI - VILLASECA/4) Fuentes I
SOCHTING  Acto Jurídico (2019) SAMIR,,docx,,,,,https://docs.google.com/document/d/1NTMQWi6cMCMmv1XRxktdSpHoyVuxurAW/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/SOCHTING - EYZAGUIRRE/1) Acto Jurídico - Teoría de la ley
Cristóbal Figari (Sochting),,pdf,,,,,https://drive.google.com/file/d/1PvVYysD4lYP7Jt7-z7umw-b5zlF0tgmG/view?usp=drivesdk,General/CIVIL/SOCHTING - EYZAGUIRRE/1) Acto Jurídico - Teoría de la ley
Cristóbal Figari (Eyzaguirre),,pdf,,,,,https://drive.google.com/file/d/1ePVDf7tCxfNrXWMrLdjpwZDVQDy9459G/view?usp=drivesdk,General/CIVIL/SOCHTING - EYZAGUIRRE/1) Acto Jurídico - Teoría de la ley
Benjamín Acuña,,url,,,,,https://drive.google.com/file/d/1sBbRi9mHtIFtNt0KLv9joUnrYAiBVZiD/view?usp=drivesdk,General/CIVIL/SOCHTING - EYZAGUIRRE/1) Acto Jurídico - Teoría de la ley
Acto Jurídico y Teoría de la Ley - Andrés Sochting._ Matías Sanhuezadocx,,docx,,,,,https://docs.google.com/document/d/1tN8CJg0aFk4rAKgS3-05OHnoEuXYTW4S/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/SOCHTING - EYZAGUIRRE/1) Acto Jurídico - Teoría de la ley
Fuentes de las Obligaciones (Apunte Oficial),,pdf,,,,,https://drive.google.com/file/d/1fuWLK06TRIngnRzN3sM5VUt_A6oXRLxW/view?usp=drivesdk,General/CIVIL/SOCHTING - EYZAGUIRRE/4) Fuentes I_
2021 Teoría de la Ley._ Luzma Reyesdocx,,docx,,,,,https://docs.google.com/document/d/1nCit0XmhW94BKIsEzw4Lx_p11YmjN1oH/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VERDUGO - CRUZ/1) Acto jurídico - Teoría de la ley
2021 Teoría del Acto Jurídico _ Luzma reyes,,docx,,,,,https://docs.google.com/document/d/1zeyO8Fa-SXOVlJvoJrgcxDX5P07qx9WR/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VERDUGO - CRUZ/1) Acto jurídico - Teoría de la ley
Civil II. Verdugo  Juan Pablo Cafena (2021),,docx,,,,,https://docs.google.com/document/d/1RaZICyvc-uXSmtkhHHShoisbsd9XpzM0/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VERDUGO - CRUZ/2) Personas y bienes
Persona y Bienes_ Juan Pablo Cafena (2021) docx,,docx,,,,,https://docs.google.com/document/d/1YvsHwT5c0arUnRqAVH6yP2g8ZGazolR1/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VERDUGO - CRUZ/2) Personas y bienes
2022 APUNTES OBLIGACIONES-CORVALÁN PARTE VERDUGO,,pdf,,,,,https://drive.google.com/file/d/18nmBrZmVM_xzZWeApynDCaLQfO2k4vcM/view?usp=drivesdk,General/CIVIL/VERDUGO - CRUZ/3) Obligaciones
"2022 APUNTES OBLIGACIONES-CORVALAN, PARTE CRUZ",,pdf,,,,,https://drive.google.com/file/d/1mR1WAfCh92ZLean-AOtTLiNmtdaYS7mp/view?usp=drivesdk,General/CIVIL/VERDUGO - CRUZ/3) Obligaciones
2015 Civil IV Verdugo_ Juan Pablo Pacheco ,,pdf,,,,,https://drive.google.com/file/d/1OeeRmMa-4BtmMX0KnnJGLM6gcvBkLvG0/view?usp=drivesdk,General/CIVIL/VERDUGO - CRUZ/4) Fuentes I
2022 Apuntes Examen_ Andrés Covarrubias ,,pdf,,,,,https://drive.google.com/file/d/1twaI7jU0wdQxKdWcd7godRCJGk6g1pyE/view?usp=drivesdk,General/CIVIL/VERDUGO - CRUZ/4) Fuentes I
2015 Civil V Verdugo_ Juan Pablo Pacheco,,pdf,,,,,https://drive.google.com/file/d/1KF-rclCIDLuny-0H_ov1nlw2Y4TuV4w_/view?usp=drivesdk,General/CIVIL/VERDUGO - CRUZ/5) Fuentes II
._6) Familia_,,,,,,,https://drive.google.com/file/d/1255liSAbuVU04hTP94cZZeu1zCmPp6s8/view?usp=drivesdk,General/CIVIL/VIGIL
._3) Obligaciones_,,,,,,,https://drive.google.com/file/d/18KQ6LpkMvDhi2-ebZ-elrJBQ2aD7pmuP/view?usp=drivesdk,General/CIVIL/VIGIL
._Clases Vigil,,docx,,,,,https://docs.google.com/document/d/1CL0uWwuIaaa-IgdGHXHwbCD7TtzLeLCW/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VIGIL
Clases Vigil,,docx,,,,,https://docs.google.com/document/d/1DoqztMwibHUOEPpW5QFeGBtH2kdofU-s/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VIGIL
VIGIL JORGE RODRIGUEZ,,docx,,,,,https://docs.google.com/document/d/1JvpJijiOoFRYiyhTA6Gs7GQKwi8BFM4U/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VIGIL
._4) Fuentes I_,,,,,,,https://drive.google.com/file/d/1mpALvZPAsf5NrXg3S5uqCrkq-_9DOCDe/view?usp=drivesdk,General/CIVIL/VIGIL
._7) Sucesorio_,,,,,,,https://drive.google.com/file/d/1n8DaZkyykj0HEu5xQMs6pxO-MBmi6Q5G/view?usp=drivesdk,General/CIVIL/VIGIL
._5) Fuentes II,,,,,,,https://drive.google.com/file/d/1six0l9viuCueuXqPU20PTa-x9TnqG8Zx/view?usp=drivesdk,General/CIVIL/VIGIL
._2)  Personas y bienes,,,,,,,https://drive.google.com/file/d/1v781sySOMD_I_0DgFsN3UDxjwBVnSlvU/view?usp=drivesdk,General/CIVIL/VIGIL
._VIGIL JORGE RODRIGUEZ,,docx,,,,,https://docs.google.com/document/d/1vhQ5qaMyeSUna6rJ3hKDEhGhtL0B0QAK/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VIGIL
2019 Civil I - Jorge Baraona_ Andrés Ibarra,,pdf,,,,,https://drive.google.com/file/d/1FXbXzojd7xM4ZRTPJuqZfdEJ8U8JHMXr/view?usp=drivesdk,General/CIVIL/VIGIL/2)  Personas y bienes
2019 Civil I_ Vigil_ Andrés Ibarra,,pdf,,,,,https://drive.google.com/file/d/1_8QW1_CspTZkMOLYnB7jgbj_G2d8IUQb/view?usp=drivesdk,General/CIVIL/VIGIL/2)  Personas y bienes
._2019 Civil I - Jorge Baraona_ Andrés Ibarra,,pdf,,,,,https://drive.google.com/file/d/1jEPggFHI7C_e0ci3SWtA_WIMY3afuIZZ/view?usp=drivesdk,General/CIVIL/VIGIL/2)  Personas y bienes
._2019 Civil I_ Vigil_ Andrés Ibarra,,pdf,,,,,https://drive.google.com/file/d/1rcAuVamHU9XAS59bqAOT8p5WOVqpRKix/view?usp=drivesdk,General/CIVIL/VIGIL/2)  Personas y bienes
._6) Familia,,,,,,,https://drive.google.com/file/d/138V6dys8-txJayypjNrIliM__bV3bxy6/view?usp=drivesdk,General/CIVIL/WEGMANN
._5) Fuentes II,,,,,,,https://drive.google.com/file/d/1HgfUFwQ4iIS3tSAG0id1Wutp7UuGDClk/view?usp=drivesdk,General/CIVIL/WEGMANN
._4) Fuentes I,,,,,,,https://drive.google.com/file/d/1NsT8NULruSIe6gHtRCiwfjNr6VWHEqw9/view?usp=drivesdk,General/CIVIL/WEGMANN
._2) Personas y Bienes,,,,,,,https://drive.google.com/file/d/1eYYMfUNYoo7E8u1EWAH2EcQJjfHlMNLn/view?usp=drivesdk,General/CIVIL/WEGMANN
._7) Sucesorio,,,,,,,https://drive.google.com/file/d/1tF4X97TZbGONRevR5cyCLos3yq8LcQM4/view?usp=drivesdk,General/CIVIL/WEGMANN
._1) Acto Jurídico- Teoría de la ley,,,,,,,https://drive.google.com/file/d/1vRirm5W5KnFwES1YYK8GwUC6x34A521z/view?usp=drivesdk,General/CIVIL/WEGMANN
Apuntes civil II,,docx,,,,,https://docs.google.com/document/d/1MmXZfhcmvBGWKDb0_fB2Yk8owlpxxYHe/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/WEGMANN/5) Fuentes II
._Apuntes civil II,,docx,,,,,https://docs.google.com/document/d/1tGzhFEe3JxsvEsKTzSzlF1rdlEzaK5ZH/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/WEGMANN/5) Fuentes II
Apuntes Civil IV,,docx,,,,,https://docs.google.com/document/d/1673IGCnaU8J1LQx4sGNaq5XLKMyixqwK/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/WEGMANN/4) Fuentes I
._Apuntes Civil IV,,docx,,,,,https://docs.google.com/document/d/1lL6wqXxFdLqImTTyZOivxCdc3CWQsfZC/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/WEGMANN/4) Fuentes I
Apuntes Civil I (Teoría de la Ley),,docx,,,,,https://docs.google.com/document/d/1ELhVm23Y7Y3qCl76ClmFAgn8TZJ-wFOC/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/WEGMANN/1) Acto Jurídico- Teoría de la ley
Apuntes Civil I (Teoría del Acto Jurídico),,docx,,,,,https://docs.google.com/document/d/1_ckSioWTRWkFFGYqYdCKeP1qtuiwdq2v/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/WEGMANN/1) Acto Jurídico- Teoría de la ley
._Apuntes Civil I (Teoría de la Ley),,docx,,,,,https://docs.google.com/document/d/1kSlAh-pCngdnIR1Y8dPwLW4qWOIgzclU/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/WEGMANN/1) Acto Jurídico- Teoría de la ley
._Apuntes Civil I (Teoría del Acto Jurídico),,docx,,,,,https://docs.google.com/document/d/1pppl_T_1FLhYsN_p3gQ289jY_T27IBSL/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/WEGMANN/1) Acto Jurídico- Teoría de la ley
._6) Familia,,,,,,,https://drive.google.com/file/d/120t5jhnUdYyLOX3_KPdq_oBZuby0tZrW/view?usp=drivesdk,General/CIVIL/VIVES - HUBNER
VIVES JOSÉ ANT HERMOSILLA,,docx,,,,,https://docs.google.com/document/d/1INJ-z39kpIDEbPDTylQHteN0MRDBLCtQ/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VIVES - HUBNER
HUBNER JOSÉ ANT HERMOSILLA ,,docx,,,,,https://docs.google.com/document/d/1RAjehMjskko11K4cj3uPSrrr03NYESv3/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/VIVES - HUBNER
._5) Fuentes II,,,,,,,https://drive.google.com/file/d/1ThpNTaJP-I58G02m-dpVVKT3C9EMYJvo/view?usp=drivesdk,General/CIVIL/VIVES - HUBNER
._7) Sucesorio,,,,,,,https://drive.google.com/file/d/1evlRlvcA-tT-EzADydJ05zn8xguGBM4_/view?usp=drivesdk,General/CIVIL/VIVES - HUBNER
Ibarra y Montes,,html,,,,,https://drive.google.com/file/d/1du7V_JgcqUQGRswqBaSZMov9ff0HUdNf/view?usp=drivesdk,General/CANÓNICO/FRANCISCA IBARRA
2022 Apuntes Examen Astaburuaga_ Sebastián Garces,,pdf,,,,,https://drive.google.com/file/d/1Tl11U0x2Usyw0zQ7qZDfJpMEscZIbjhn/view?usp=drivesdk,General/CANÓNICO/ASTABURUAGA
2018 Apuntes Civil I-_ Fernada Gabor,,pdf,,,,,https://drive.google.com/file/d/18r70uSwRtfAr7prAAY2n7hKJcBAFZcyu/view?usp=drivesdk,General/CANÓNICO/GONZÁLEZ
2022 Canónico  P. Montes_ Florencia Varas,,pdf,,,,,https://drive.google.com/file/d/1DTbgQBJA12xWi8QSr976-sPXoXJMIF78/view?usp=drivesdk,General/CANÓNICO/MONTES - LIRA
2022 Canónico Blanca Lira_ Florencia Varas,,pdf,,,,,https://drive.google.com/file/d/1wgGkliBMIN8VFAAl8fwVcJ73WjU9cbJl/view?usp=drivesdk,General/CANÓNICO/MONTES - LIRA
RESUMEN FINAL DERECHO CANONICO LOPEZ-FRESNO,,docx,,,,,https://docs.google.com/document/d/1ZMg1VPLc3zvrje3z3xXZS_SCQk27Fmyu/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CANÓNICO/MONTES - LIRA/LÓPEZ/Lopez - Fresno/Resúmenes
RESUMEN TEXTOS CANONICO Control III LOPEZ-FRESNO,,docx,,,,,https://docs.google.com/document/d/1g-xlwXrgzFRsNp4y000UmEs6boG9MVvW/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CANÓNICO/MONTES - LIRA/LÓPEZ/Lopez - Fresno/Resúmenes
RESUMEN TEXTOS CANONICO Control I LOPEZ-FRESNO,,docx,,,,,https://docs.google.com/document/d/1k0t1sH5HdTNVvMqXMgV0V6L_8AXHLyxw/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CANÓNICO/MONTES - LIRA/LÓPEZ/Lopez - Fresno/Resúmenes
RESUMEN TEXTOS CANONICO Control IV LOPEZ-FRESNO,,docx,,,,,https://docs.google.com/document/d/1tTOnrLMLYfHABUPUDTAFB6mguU1yAVEd/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CANÓNICO/MONTES - LIRA/LÓPEZ/Lopez - Fresno/Resúmenes
2019 Resumen derecho canónico solemne Lopez Faundez_ Raimundo Manzur,,pdf,,,,,https://drive.google.com/file/d/1Xgb7iaHr_s9fIDyuuWSXFMBsBNuwNh8Z/view?usp=drivesdk,General/CANÓNICO/MONTES - LIRA/LÓPEZ/López- Faúndez
2024 APUNTES PIMSTEIN-CELIS,,pdf,,,,,https://drive.google.com/file/d/1zEnREXpvx9XFrLemylGDKMzUCAEbC5Uu/view?usp=drivesdk,General/CANÓNICO/PIMSTEIN - CELIS (CONTRACÍCLICO)
Manual Derecho Canonico,,pdf,,,,,https://drive.google.com/file/d/14kMX2votGjJfeU3zvfiXTUvsq_0o8MW0/view?usp=drivesdk,General/CANÓNICO/Manuales
